row_id,country_code,year,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,droughts_floods_extreme_temps,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,inequality_index,net_oda_received_percent_gni,net_oda_received_per_capita,tax_revenue_share_gdp,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,adult_literacy_rate,school_enrollment_rate_female,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,hiv_incidence,rail_lines_density,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability
740,e8739c8,2011,34685.2235763122,3.51428693609691,4662.45351046662,,27641.0589275637,87653.7066743502,1.39887531870919,75.1965079312113,3173775.28050998,7279421.27961642,4074414.99835965,-0.7779682719074,409.412088244657,-47.2629036301114,6.86199570079201,13092.3095250946,49.7582077924573,,3.00503886854261,190.24414341431,20.5781490310345,17.8428343999136,11.3563437980697,18.6369821496624,97.2799664702375,98.2497975908146,96.502216983322,37.7216942893353,41.767146345565,97.9201646168473,100.4079149888,24.8679625782798,18.3015268435248,0.060958701536725,0.009921791100725,4.6025291065844,100.560332022569,49624.7633185488,22.578532660592,3081382.81280088,2.10345453111232,22.1645136666904,-0.303012845746176
741,2ca26c6,2003,71107.8679797899,69.0959396071939,2636.95165708466,,136869.714280859,245416.195037841,2.91994888667589,74.1675530482442,5173429.04392052,13539875.1037137,8211889.21600145,1.62075450316559,360.537418202844,32.4287343178881,7.97373372351617,7790.23842701531,24.4283724587296,53.0018962278981,0.584103057295446,13.549208632409,,7.71218322446311,14.2225272286376,31.1235537786455,,,98.6709989734652,30.5958315705583,35.863831048423,72.6640754967023,80.6571877268911,25.0582819620165,12.7040164802729,12.0299185943047,,,93.3381254568237,26470.8881001357,11.5461770243147,6009529.7028052,2.29884905333018,15.8209688374363,-0.997935251272474
742,5c2e474,2015,22834.3000341375,,594.270950152804,,484.323327209275,29922.4169777699,3.15950608889092,54.2605534787783,1583372.83931977,2164057.1486816,595330.996561307,1.35719383299771,,,,2743.94176569622,82.3664066744559,,3.00166226259721,38.8733830492212,40.5272078373058,14.5784123059324,,,,80.7345248523965,79.0317613426614,,,30.9039971838083,81.9446180237121,27.2894048962285,,30.1759781317578,2.45764431774996,,27.4337211674343,,26.9552986388625,913693.811403283,1.78137315615913,24.7506160764789,-0.10131420563386
743,9e79f12,2004,108795.100185243,78.7411196846813,2896.11465787535,,8682.81777107806,195526.484142651,2.6394024004594,67.694693263746,3289054.37219456,5081811.74955987,1813578.43053603,1.18869865150283,279.018962692632,10.6297706548378,10.8619500811621,2434.38283814885,50.846105565025,35.0789886314523,12.4526610301708,50.9328111506437,,19.9210393766985,8.16820237255481,67.579614169391,,98.790071159025,97.5717551596157,35.3967421079942,57.7575310607537,91.9694075124235,81.7799192103585,31.6033299770911,9.2364126762746,0.08933580781314,0.010157890138196,,98.3771013350642,5879.85529879831,8.61453028418027,2212312.12381841,2.86946788712894,9.90787744566586,-1.18993967224642
744,0b6e276,2012,454.360946275654,40.2402850015376,,,1572.17726980704,3626.85945040637,2.05034670734778,75.381602982412,117941.382938944,271249.171024812,155104.267802841,0.68410522762101,90.7397879469646,,215.183092665225,,,,,,,,2.270696815487,10.1282502372269,,,,63.3946917875118,34.0843488079337,99.5927099338694,98.6197012445738,,,0,,,101.601887043348,804.543475735409,21.7598216054253,113344.719879117,,,
745,e509cda,2005,52281.2681328658,0.101588229873489,1023.24638658109,,218978.582205435,623130.12088304,5.44185233448139,44.8361631659107,2528243.71089306,4058745.16250417,1545539.35887467,1.75502720839759,195.116212152088,18.358557065435,17.7805094173739,803.139656872047,22.0754624701993,,6.71186462062798,21.5135188656064,,,8.2958582296538,27.9190253113175,,39.6574947110635,47.397290980464,17.9221038441244,53.9222340046326,18.7857444095065,64.7321150752075,49.7489467469006,2.57631144681351,23.8770965356041,0.322130565494335,,7.73390069352248,232.175922417367,6.29014850083648,1684698.66885577,1.17147533433876,10.5421157775446,-1.43664139098917
746,6966b4a,2001,5393.50401459593,0.687623932029236,1285.29530250943,,4702.78795706971,9997.80466429645,6.02569586989588,56.9365236673838,656142.827019672,1261621.88236994,615541.567655077,3.04382485082378,87.4736015788139,39.5158128226044,316.647860735006,1615.05539215729,25.4920603765462,,8.10272125541082,40.8978136445904,4.19753506375124,,15.2770005822561,91.8440660079292,,69.8050450501193,73.4934491552719,12.8241999634488,55.2342512642402,59.975749135244,82.2515201581897,58.6285628342891,3.90835051809012,5.53027803342616,0.316649679125435,,30.2346298318917,248.805496903768,9.25568925887536,392802.503558034,0.352714499568648,1.98116613493539,
747,07f8d11,2004,23157.9765847303,56.8881814971681,3535.20619397988,,21055.8727264789,63021.5908278851,2.24192235802261,73.5005628021152,16043009.5600082,19363194.1436509,3634289.82869415,0.805808431587046,97.7644104940649,38.4666962483601,13.8156967400238,6113.9626428914,43.4428608204704,,2.51201749829247,26.224908971306,13.5826948232265,16.9515161504599,2.06937180206493,49.2011605257198,,,96.9148456139441,13.1553010057855,57.7816899008473,83.7820695848826,83.508278126894,32.4298615696609,3.05856547633883,2.67091499815931,0.00987130033965,2.24148662144322,74.9576116479947,12374.2583352904,8.437868552226,8072760.50006263,2.9496655330803,4.84353275271361,-1.08014815822943
748,d3a0eeb,2005,10256028.4869753,3.2399943616516,1148.50331316944,,6368250.08998626,23415970.8914873,5.55749289231755,52.8739486340499,516455984.06491,758649623.365265,255214361.460001,2.6996257860731,157.861990941978,18.7837771343957,8.95617212815895,2776.2688981937,31.846493635121,,5.17886953358874,42.6050329070126,15.9561578585158,11.997606295045,0.71075396306364,2.01855742706822,58.6915755436245,67.8564636030002,70.2374887804171,10.8827696388702,55.8784066561847,27.4315405391365,59.2084517377799,,,29.7026919978236,0.435144547182574,,28.6431552847171,662292.78439844,7.5447656024784,297224136.95901,1.59496855817314,16.116317815186,
749,508731a,2015,244672.471052065,,4181.61674624183,,749154.657363697,1269662.50021731,2.4350952003665,73.6772769099906,6696357.47649972,31153216.5436448,24914017.4767557,1.31522458778253,,,,11688.1372212003,23.7989717237328,43.6697526148907,0.18536764518504,10.815992878103,14.8304601609774,7.55033694580701,,,95.2775934785635,99.433749953234,99.0538135377758,,,77.1224568082573,86.8038339554741,18.7611125066093,,7.27695467829401,,,95.5368731212146,,2.94708356871445,17159350.0528121,1.75672704094188,22.7446605028387,-0.501087346587117
750,c408d26,2011,15592.0172717209,6.59102184554597,2452.13941781131,,2809.2957358705,20991.0532533785,2.25501899067665,70.9987692150248,2190740.64489447,6136627.42664304,4001491.44951832,0.46071278105589,147.616526553592,41.0689547725575,25.4977991693071,7381.48009631235,49.9878411040799,43.0852671071705,1.22389893387728,45.371030341814,15.0899517229944,14.189346524833,7.26857016431906,21.5657107788206,87.0614003370962,97.7179385453021,96.402275330844,24.2299979301329,49.2246661924237,70.84540238918,89.9256181036028,17.9480621102098,18.9052297531761,3.96514701358902,0.039590605722993,,91.7124068515926,6773.17676194686,4.34745160007693,2634054.49177741,1.0888217464785,19.067448858526,0.111898941673282
751,93d74a6,2010,,,,,,29.2119939307506,1.08053318022077,82.6897639870657,0,534009.208418948,537955.314354551,2.23159973537984,4.02316107625442,,30.2408658807722,99072.4035463684,32.736430556817,,,,34.268312948298,94.9952447017312,1.41188593794326,44.4895011638643,,84.5748473635,83.1946940008842,62.1793514749307,31.491465697127,,,,,,,,98.5349209796603,1399.78264479852,2.80224147230458,329741.291501946,,,0.543303397917548
752,583201c,2004,148047.432583616,0.807537862344573,1394.236475627,,91222.1302312321,226871.706397003,4.49437033820892,57.3769131626123,11392554.32287,20923976.0652175,9632084.74941757,2.64063542686849,244.508079108903,41.6618497511491,25.5948918430969,2429.94382183756,60.4042021869155,,16.4322267528966,68.5126019853504,,20.1833284328948,5.21903798984992,17.9795900169564,,,,14.7880170684091,66.1704466927085,11.4274132692764,75.8337435501673,52.5099140634099,6.13733213418006,20.942104304896,0.13088771664303,0.401931584192387,53.4892647921281,7260.42433292571,5.84569413801484,9160966.24018202,0.632757931998095,10.9904636789693,0.009931544253012
753,e8bfe1e,2003,10221.7253217423,40.7628420550584,1413.6682934325,,986.008694259993,89582.5167164521,3.84843305679557,71.6142490225411,1028168.7133178,5486814.212987,4401935.39881603,2.08465967388887,176.371035385921,98.169930129031,27.5255418852191,7958.1853471046,68.157580729561,,13.0298425812258,248.410087290078,,35.1979532459976,16.2123292664767,69.6732526185982,89.6812810140954,95.2552792408339,96.346287540148,24.6770822553973,46.8561567100193,99.1896452471086,96.4500830810343,29.0131817557051,21.8368770012179,0.195042526087455,0.009927257264168,,97.3349356999629,17204.5950195978,14.315484279489,1358039.16764252,6.09506101705321,5.41529119612683,-0.11900594724232
754,611025c,2014,57142.3058586345,,2236.82027883403,,31128.3084463463,92436.4877440312,4.81292142680796,61.2881715568631,14104670.0003108,17136648.3761082,2733215.36406825,2.87786691531529,,,,1103.88184590495,39.8384758131115,,15.8696985808681,54.2698077391303,15.9460987135747,6.36452098880075,7.83891814082257,,64.8767731479011,,,,,40.498667473466,86.7467200252229,33.0665058706071,4.08034906920649,7.04374528322372,0.485472633561302,,12.0036286871943,1265.77845925249,5.83649290119343,7354159.26136823,0.820058361789848,16.6878655258073,0.059445968738331
755,22b9653,2004,578694.335703775,2.56809654311443,493.147123726365,,599912.542215127,1239077.08426291,6.48179739221752,51.0393346933326,11978867.2607009,19043987.92645,6598671.85586409,3.53396186777129,114.104878598626,60.502741780255,5.96211447397122,3453.11943215531,53.9882971778794,,6.68437692022564,60.4202730390826,22.0280254729027,26.0059309291411,4.73983383202311,27.4606818134804,,,,12.7678900915908,62.473669190048,36.9398612516217,45.2885258709399,50.1041374223311,3.83822611774198,47.2018086180037,0.197054714567028,,26.7914362555336,18989.5935355107,23.428781168386,7607781.34858311,4.17299267671786,15.0106629222673,-1.05429534133439
756,fe2403f,2004,146756.444400486,15.2803003935364,4292.31974206392,,15069.2194157347,172648.110921243,2.21497859617513,74.7404902277855,234165.419880318,3335196.1573242,3122906.07930596,-0.046850029821249,886.650931164124,-79.5754855999118,7.89772508858544,12098.1639481258,29.2271058694262,,0.181819182058706,7.10880373187398,17.698689418788,13.6543573842863,95.0508475017648,25.2869900833848,,,,43.8547529979481,41.4777984252702,94.1819105987466,99.0518609862606,18.7084236249405,22.7232700715253,1.55980581710703,,1.69666009135708,100.146136587061,5603.87866867668,13.1448491879445,1565880.99083625,2.06488908894918,12.2249460952283,0.584262649165457
757,e8739c8,2014,34963.9592794515,,6001.5026498991,,26803.9741813671,88846.3270327968,1.46725762791305,76.5055946246722,3181681.90590269,7138191.03814698,3881302.74745994,-0.464591360868836,,,,12953.4614636266,53.5284138603936,,0.871571682940662,50.8773766850717,,21.4064297531275,16.9338958071542,,,99.7116959642585,100.320629511263,,,95.7185370220907,100.487502981855,26.2033726356609,19.6062538452905,0.065996112387483,0.010125550226954,4.27808318835078,101.231371736525,37940.0287287952,19.0635236508256,3111658.75316401,2.02873830579525,33.9473328317577,0.167364986113134
758,45a15a2,2010,40140.6488385966,27.4549889006823,1996.31733821719,,37638.464348745,107956.107776534,3.4157619316774,70.5777194019354,7506206.1138134,14481175.6879897,7146868.33071339,2.17701252733089,253.127271305153,43.3653883300417,17.2479298362881,6640.99708215727,36.275394282373,,0.95999917347278,26.5165521197558,10.2972766237905,11.3255710316507,10.7590035699623,33.5054972417187,,98.2047745288634,98.0186320084977,17.7512549975932,45.722831972894,62.0668416839542,91.5080925651224,18.8564644508311,14.7577177483829,8.25248811051172,0.030125704984652,,85.0364184606611,11863.1044259326,3.70488583744276,5545589.3997868,0.411422779051344,12.1666668839098,-0.884899453687168
759,4609682,2004,98674.2080913566,14.8765868668996,1316.95168333773,,8888.4895329858,154773.516959894,1.98575729952102,73.5346494352886,3574605.1571535,10116617.9369334,6619814.92196573,0.787356251613847,332.801171149781,54.7272857448515,8.92808364577606,8555.10695917214,44.2535646228414,,1.10857583212875,33.7211158034984,18.5474965983221,17.2060401748752,52.835177002384,78.0145526782127,74.0446659529568,,99.772082007709,24.3811154777898,52.9761322737199,85.9644202433199,91.4461794904462,27.9099434146762,17.6058221802308,7.6259253632085,0.009985629574909,1.18036990412207,100.942225879172,22617.8032188172,14.4607728039782,3430089.83911261,1.40020368214812,22.948407495439,0.137257143448797
760,6966b4a,2007,5031.2470954541,0.794844220359958,809.953634584387,,4732.84229547851,10106.6844313419,5.8915694835691,57.9251501288051,699724.281610028,1520675.3657312,833621.830772771,3.22463344689848,68.2511312738215,42.7970351404844,397.383319129189,1523.89889403783,42.0192666499355,,12.3377129991438,63.3853052623146,12.8381920391109,27.7652300912208,10.0460484851214,43.5998542426704,,78.8502221220772,77.6199626746682,14.9542620719586,59.8186554620563,58.511828643416,88.7264897213007,58.1154385166539,5.35346931632688,3.14765740132509,0.237595820236478,,36.6672717800986,357.877777457314,9.42835545041569,476932.294620438,0.56558058977129,9.36649327648056,0.059562139535087
761,be2a7f5,2003,220.46522183037,,1311.91802067059,,458.881604921028,741.857393444188,1.90906973596304,,23752.0793611902,71252.5991945902,46116.4794708988,0.383890424429297,347.285879846635,99.2772675200855,49.8881404042427,8727.51958736376,45.133116003232,,3.38270655115054,154.714909777484,18.7301192341991,34.8277838474187,10.4594593825949,64.0876333467975,,,96.7446385306895,49.3229156681285,32.2074735066784,82.6765874510414,94.6619689158243,27.6698214306141,17.2764741830285,13.6444073612834,,,83.8009278399213,115.438269349148,,,,18.8203617021212,0.644261474890648
762,2ca26c6,2011,74847.7506788397,101.427935222846,2630.81910419886,,127838.883927502,252802.640858159,2.59674317895826,76.135214140772,5622867.88322845,14960216.8475384,9438346.14757688,1.58142429596205,400.87692293861,35.4416271436679,6.10883909797463,9886.63635967359,33.0822979596811,45.4371876854296,0.206871967899727,10.9734760222682,,5.88204638912652,17.2806327016817,28.1745508224027,90.7090000056065,,98.2003072900695,35.7808641803036,37.8311325203151,80.9475417304375,85.6969751064052,18.6610877441938,16.548802823136,5.97520194799246,,,96.1506562392994,39181.3650741285,3.50142995081181,6675494.40591546,3.15427193678632,31.7244933612667,-0.721131945522827
763,a7d355b,2013,1071358.73972546,28.2377966433186,3342.7130786683,,673993.261179021,1910321.02708924,2.30319027335486,76.5175034052261,26627629.490168,124707615.196176,95586421.5642864,1.43013070905671,277.768123945769,,,16337.5679487912,32.0849315952037,,0.045596494735763,4.62601128791551,10.1686223364416,3.94840341283047,3.81267914615954,19.2845777350367,95.099638009751,99.6202767064466,97.6498484519762,,,83.1748823665411,95.9674173968313,14.3665720446594,27.1593957112779,2.71305074357916,0.020359176595162,1.40160922354853,98.862399678571,486548.929146097,4.86078609953521,54758818.1507732,0.621475082516262,36.3413934052405,-0.719209500953456
764,81e884c,2008,24034.3681255681,37.7451665904585,4524.26448627629,,17457.1723740914,48779.2505189485,2.70434019068039,70.902583020706,2759954.21098703,9775004.22024305,6903336.3645658,1.40095544338806,246.634942513696,73.6218276939984,26.2019720446252,10520.7993867607,37.4841009162267,48.1995351415662,0.333608408563015,16.251114754292,14.0571652793822,18.1463678898528,6.50236956004711,64.3251584655574,,86.6938318871994,86.305282021725,27.4579515352297,30.8380567082461,80.8126073428102,87.0231174237052,31.8476849304051,16.9900745617962,3.91642968235379,0.059335982591173,,98.4740396755716,21075.7193443683,4.6847632395631,4247535.96653191,0.711782106333133,19.4945136233927,-0.029783603365482
765,508731a,2012,241721.356607717,62.571296799816,4086.17823845392,,758263.608885559,1266420.14124833,2.51958687270093,75.4486995393089,6823692.64811638,30361365.3919651,23788905.8553374,1.31052855900308,290.934579444863,49.0278484727841,7.06605296064415,11026.2479780165,25.5368642315068,44.519989302392,0.212580996708727,12.5879458789187,16.332553259529,6.08146126017805,3.5538268837341,15.9418086621223,93.5949557867101,91.7173636360199,93.9713205301977,26.7226343786854,55.3934606180541,73.6904686999168,84.2729845183362,19.7565678514689,17.959669947656,9.31956608913311,,0.199157205015989,90.2521570252996,55177.0878006983,3.13353423130818,17147157.4377741,1.46877041809796,21.8368211774689,-0.87099232795636
766,9e614ab,2006,20021.9394548282,26.011763311053,3605.89927633345,,167179.424309789,226813.703006814,3.5527656415241,62.8081602848823,4191235.32905841,5876801.22571163,1683805.88968608,1.63111173051399,210.448683571791,-0.611531299146794,12.9901109309833,3108.75889688895,43.948672674841,,11.1018571408797,63.2032257112958,,7.4408934274988,6.88358811488205,29.8140610431865,,80.0583206645682,83.3343587073485,12.2004706933941,72.8205758739459,46.5695558214645,59.600065337099,37.632592170403,1.59169556494069,46.1694472561733,0.040763713839446,,57.7367255057374,1527.0359153845,1.2090293247722,2747404.5540857,0.38893027200837,24.8958240339505,-0.080681725680828
767,845041,2002,69358.5943471125,41.2092235045946,3216.24391402759,,212502.910779866,326076.74246137,2.49304747888395,71.8411186885352,8818781.95737642,23962323.5124965,15383657.9609858,2.04747667297862,384.195024731981,76.8510097140276,2.97602168851428,16257.612434783,90.046708605302,,0.095866090974637,3.62355428524833,17.2902475286067,31.5716287660533,13.2991758936162,43.0801421332153,,96.3491999546022,96.9543184756264,41.5351989299583,44.1524748880572,91.2557460136495,96.0179838874305,25.8376495969825,7.06236458340723,1.3617932004766,0.091566680042259,0.490864057287044,99.1362666340888,132863.104765701,3.5365407818353,10112458.9911313,2.22267080258601,10.2560288295753,0.462153798128318
768,ea0b937,2006,1435115.111458,5.41644213911802,3783.61235204885,,304100.948471473,2698600.13192872,2.4318582584141,74.0070897310948,3895115.67908374,39527038.8592434,35196275.5520473,1.0424353745291,944.544094213644,-177.60567059159,1.01779065063601,16666.7722576113,17.2592735010723,47.4039820859279,0.049998094934381,2.75324055522782,13.0574220705444,7.11834726347482,36.3678000484225,93.584846709292,,97.5175874523768,100.473685181122,60.8668882701918,34.6200009077831,92.0535102914444,98.3925596248528,15.6476359345326,23.6021036327174,1.32280474007984,0.03007415190366,1.31839388917415,95.8649524716188,177416.600147557,10.025299960848,18251099.8861427,0.803117579630938,35.0683634469783,0.020119730530776
769,ba2039a,2005,114526.752771815,21.8227886619264,3480.8250950378,,337829.429894644,660575.177814618,2.76882803674527,62.3968322323373,35035746.3328766,48636476.6993525,13979515.5196641,0.863613944786752,249.081946310511,-1.51393427484554,11.0782891587791,2319.15288737938,0.093946518798029,,1.20727985362449,2.98286380174546,3.85254504088332,6.37539164581876,3.4069402639645,4.93496738309324,,91.6045519866289,92.8045438554469,18.0064037304503,59.5332867522909,70.0408881111653,73.7209202913237,41.3354328779474,1.55086172447684,8.54713599276275,0.090080873301215,,47.838056956252,11436.9754589607,0.851030852624619,23253789.0713293,1.55770245459063,,-0.967640885860253
770,94e6bd5,2004,52509.4949962631,6.6042176148734,1788.84234638687,,35548.8668882487,118090.855876956,2.70082904115382,71.4911059887256,2352059.81711738,5338014.55791433,2924543.79251352,1.30502172809852,211.00274875421,26.9665707898248,37.5011518215714,3727.49572919189,44.0342711530653,,22.241909570724,236.059468641985,12.172183107501,14.6556074270154,7.21092183300515,48.4481389601778,,,100.438967124921,16.2543268591768,53.0201552446375,59.7713382261827,80.9979103026365,15.4933605409738,12.1498752525682,13.1896931041661,0.020265620373542,,74.5736776715837,4360.63101947654,6.55505446625932,2066032.33757016,0.556231847584579,20.5126588732111,-0.344584226092255
771,0c0177b,2003,595.40950514539,21.9221570875733,1530.33029413567,,2289.89273546437,5209.77782020873,1.72900265766157,69.4440917035283,1133526.05586114,1293846.44582304,132185.427405661,0.478844946169293,120.510821599278,98.1456866315611,5.8844417699641,23506.3271571115,,,-0.028550282396691,-2.35954155927956,21.4836629641243,9.29732179065451,15.9509921711906,49.5111827812049,,94.7375088924141,95.0873261664742,33.5358819981891,34.6050502898648,89.4496820503825,92.9379693408747,27.8090323146025,17.0814157608168,0.282307372619939,0.108710063232027,,95.1332285743808,32543.0794675806,10.4202917567326,617061.561502147,0.303530225742941,19.5176745449042,-0.292542306828635
772,3e049d7,2000,997161.638420105,10.8181330820746,2805.05312619585,,90834.7883866108,1218766.24995197,2.77860454286303,57.2616515925838,19434793.4966615,46465506.7884923,26435921.2415036,1.50386606517084,209.852727339628,4.44090779801526,2.98471818592417,9526.91163858341,24.5921706097048,57.1505075032206,0.363734633707208,10.6793790951531,23.4639278872284,8.10760161095765,12.6146701357762,12.9232806478876,,93.6237938497844,93.4814463479478,23.7299653333503,56.7232112928958,58.2744096283253,85.6648280887126,31.8649159267782,18.0120033294071,12.5250119971454,2.32495322148957,1.86918766095183,71.5435332647177,381714.374059876,23.5608619562117,15880238.7783849,1.38678882090426,30.3543036868441,-0.263321446106517
773,f196e55,2012,136.300090636801,22.9656754352654,980.578579235854,,3827.8607887845,5363.55646472357,1.88293966565436,76.263670640449,94617.4364760125,407077.303354176,306046.327175348,1.46415325117352,111.631715045972,101.792213127412,2.97915134345605,83397.6642388875,35.860881903116,,,,,16.0675937780528,2.7902551107416,21.1873489219147,,95.1974305978387,96.8488225476018,49.6534777811373,44.9920507607863,,,13.7234292371319,16.4288301350402,2.5534357010402,,,98.5616059602079,9552.76649604586,6.02788866385998,206385.386604772,2.16290958566153,,0.937484213859283
774,5f1162c,2007,1445.47799975225,44.2015688020772,1627.29063628614,,1696.93251069764,9360.28545975837,1.48432155932006,78.0372423503835,346163.199682042,1051453.63649817,724565.742174585,1.70147515455226,342.544323682169,98.1631400537421,40.1919638502079,35548.9376554229,57.181545890455,31.1357164911514,,,48.1839851814665,49.463546692962,18.5825154666459,21.0508273366255,,99.8553282847113,98.3166835855442,48.1147097497607,24.7089206776951,100.912755024814,101.186725588766,19.9768082358208,20.8478131756343,0,,,99.8314272311606,8274.7776672361,3.93062629478545,549988.304509735,1.67901338635085,14.5426514478757,0.520480607858961
775,79c89fd,2007,3.97733956344827,,,,9.80668842306559,50.9934871897818,1.78176868016475,80.0486590037202,0,64201.4364055723,65675.1934369657,0.557642587236081,29.4241460662237,,217.991656741213,59773.3601661857,,,,,,45.7059971059539,0.611383623292906,59.4877829919669,,,,60.0892597278447,23.3001166149946,,,,,0,,,99.0894289516733,721.343761710083,,,,,0.784139957731231
776,cff4c58,2013,1069.10594423977,,2039.10350223883,,22008.4398315969,28440.2700173157,4.04806068932078,69.8722480042738,446072.994351993,570060.610341597,119757.946474731,2.16457651377589,213.735900673766,,,2053.96959161863,62.1935251078379,37.0664222520575,27.8342941740161,516.55597306099,30.5327056927351,33.3728336624974,10.7533110961726,22.685310662628,,72.2918649311162,70.0873263035974,,,29.113665392384,81.875294622377,38.2168868905403,15.7554316884014,42.5957160637771,,,44.8764517081506,198.997227092751,2.01211666228287,238245.278421132,,1.9601370118901,0.387333526455958
777,be60011,2001,2445.04255519369,101.642710959673,4015.99788707354,,8520.07160354545,18416.8866730901,2.42578586853148,76.1625449792103,83831.0110829838,213791.074913054,136117.486635281,1.87841846604144,102.588389105238,90.6428505251699,17.0840934976145,,,,,,,,1.8842258550358,35.9651474135922,,,,45.5442539458082,36.9526410376004,100.639936184137,93.7087820904529,,,0,,,100.595444204431,1900.44861923726,15.5350321428571,101770.555528829,,,
778,6e49e65,2001,195663.719748338,36.5829015049525,2929.76341438412,,169489.745472427,511939.413234914,1.65999169041803,71.5771280828835,43616716.5907935,63164511.7165684,20808140.6669834,0.926024202001781,337.177661797757,-39.4230139219742,1.99520668503139,9589.64168619123,56.4422743069702,,0.23675795370806,4.35553613865227,12.9170813171839,23.1983091479827,9.66286022852008,46.8891940041693,,,,22.4000180173958,49.3518458586606,89.9551909648706,93.8007060154433,22.3681529865444,4.03124453679642,0.965558573048831,0.079104079647536,0.78879778206528,88.2024166251159,191797.70224411,2.64561292966769,35432813.1873868,1.44756633506901,9.11436765615206,
779,e8bfe1e,2011,10104.9841295345,50.390892046037,1869.5222445435,,962.950393918418,88516.3758754572,3.64324850867763,72.2681347831881,1288907.76690012,7501511.86386006,6176413.15525833,5.25336631647421,186.632560550912,94.8358743624083,30.4126551759407,9078.1006414525,74.6237331533343,,3.38140206703378,128.775436460713,15.0320941222529,35.2052624588477,5.79751115640824,55.9209771818852,94.2713085161852,,,27.5658846704371,46.7892692323383,100.294763362062,96.6664341257047,30.2936408834266,26.7106880661386,0.067951481227699,0.009908440919628,0.591911522309981,100.337328959664,21549.2052577767,13.0808506182013,1963530.90359214,5.4960851713563,10.7319444034471,-0.522687363274953
780,a0b37e7,2011,460603.697367912,61.8853926294179,1732.35308281877,,105425.532584101,1623110.37406892,1.76359236713899,75.8191319106029,21513555.3431887,75790550.4446503,52974017.8901226,1.20983146499669,320.214062985074,31.397199742875,7.00317289428838,17556.8167768765,17.3459564683937,,0.018166247141501,1.39548648712974,,,10.2940613936506,34.4224714480513,,,101.406195283741,21.7352022095436,53.9458102655733,87.9137768804887,97.2979659349871,27.8392114119555,19.9733737562815,0.577311389520149,0.009976137680351,0.509180804328945,98.9099304938537,580347.238214872,12.2528427570296,24689442.7858069,2.40409649985224,2.81047588923533,-1.41024211037486
781,4585568,2003,2194065.10706413,3.82256043762928,1807.7803843304,,8152547.72824447,16460368.2959065,1.30003620198751,65.4225586588291,38195569.2036632,145400708.478335,104169124.170528,-0.45099576933267,243.053457773547,-11.0053688924924,5.9002391063614,16576.192362568,23.5350698592671,40.2915695797125,,,13.394957582438,10.8905761565433,11.5476764812728,23.3576369262357,,,,43.263571869076,44.2125338015388,72.934981475716,93.9064667133038,21.3936702850699,20.9485037462893,0,,0.500365595248984,100.438531571285,1621205.16446887,8.15926887702788,74056479.4751648,3.93627239313967,7.60877363509019,-1.21243979909584
782,a0b37e7,2010,458816.164739171,60.3663925279031,2177.12188120444,,108829.33724534,1602822.15608277,1.79498342829638,75.2604896778214,22170038.8537504,73948107.9913725,52668033.0300366,1.1832269484146,324.243527900925,30.214488358878,7.13262827149824,17680.530632043,19.4896775718224,,0.023169191718084,1.49670436930695,,,10.382454356751,29.2327630815099,,,97.9103758520774,23.035162493719,53.4530292599488,87.0418877856626,97.3643315686996,27.1695452170091,19.8088185886156,0.588762831995581,0.0098516799412,,98.4296444343883,566745.484478232,13.2601105690365,24665643.4595217,2.76199160335057,2.82512909375286,-1.59657523920307
783,2ca26c6,2015,57668.0472946511,,3960.1714635447,,124742.603628791,251166.908620774,2.52694611910347,75.7593318757973,5840799.37822573,16239585.4247169,10433766.9644274,1.50040123178262,,,,10604.3642482853,23.535090230541,45.7628121355416,0.320610179350975,19.7633725167556,,5.60204187125664,,,95.8168107140617,97.0510104699888,98.9377485759314,,,83.6920041378398,87.8847437887552,18.272266789129,,2.97932716493187,,,99.6404226919995,,3.54793923240696,7591246.23211901,2.62635029021696,42.0844617964638,-0.101651526980891
784,085807f,2014,97642.7212297677,,1605.20730389776,,193974.18907128,472720.267352506,4.81808827186192,57.0399294598886,10389127.1882895,22018821.7358003,11927904.9278656,2.69437353393934,,,,2855.97994634847,30.5042525642069,46.7243274692153,2.43578670790004,38.0202987249955,,13.2597210657594,5.17959939889448,,,89.8817659346084,93.5429308253422,,,45.1480876207962,74.3649471192355,40.5355462692688,8.74069956207418,7.13768858564007,0.247812512883775,0.196555736235298,56.9072969948227,7061.30977516667,4.40296088450341,9662226.14348883,1.14080698180132,31.0656185646072,-1.0386341899156
